14:15:59
2022-01-18
9건
index,place,title,time,pay,date
1,충북 청주시,제주의밤서귀포로맨스 청주용암점,시간협의,"월급 2,500,000원",01/16
2,경남 창원시,제주의밤서귀포로맨스 창원유니시티점,17:00~21:00,"시급 9,160원",01/15
3,경남 창원시,제주의밤서귀포로맨스 창원유니시티점,17:00~21:00,"시급 9,160원",01/15
4,경남 창원시,제주의밤서귀포로맨스 창원유니시티점,17:00~21:00,"시급 9,160원",01/15
5,충북 청주시,제주의밤서귀포로맨스 청주용암점,시간협의,"월급 2,500,000원",01/15
6,충북 청주시,제주의밤서귀포로맨스 청주용암점,시간협의,"월급 2,500,000원",01/15
7,충북 청주시,제주의밤서귀포로맨스 청주용암점,시간협의,"월급 2,500,000원",01/15
8,경남 창원시,제주의밤서귀포로맨스 창원유니시티점,17:00~21:00,"시급 9,160원",01/14
9,충북 청주시,제주의밤서귀포로맨스 청주용암점,시간협의,"월급 2,500,000원",01/14
